lane_id,distance_tier,date,day_of_week,is_weekend,is_holiday,is_peak_season,weather_risk_score,total_shipments,scanned_shipments,delayed_shipments,delay_rate,_shock_active_ground_truth
MEM-BOS,medium,2024-03-23,5,1,0,0,0.2019,449,437,31,0.0709,0
MEM-BOS,medium,2024-03-24,6,1,0,0,0.0872,498,482,33,0.0685,0
MEM-BOS,medium,2024-03-25,0,0,0,0,0.1404,830,814,36,0.0442,0
MEM-BOS,medium,2024-03-26,1,0,0,0,0.0825,822,798,27,0.0338,0
MEM-BOS,medium,2024-03-27,2,0,0,0,0.1533,822,811,32,0.0395,0
MEM-BOS,medium,2024-03-28,3,0,0,0,0.1435,831,819,31,0.0379,0
MEM-BOS,medium,2024-03-29,4,0,0,0,0.0702,818,804,41,0.051,0
MEM-BOS,medium,2024-03-30,5,1,0,0,0.1676,458,441,26,0.059,0
MEM-BOS,medium,2024-03-31,6,1,0,0,0.0,470,453,26,0.0574,0
MEM-BOS,medium,2024-04-01,0,0,0,0,0.0384,902,890,28,0.0315,0
MEM-BOS,medium,2024-04-02,1,0,0,0,0.3348,929,916,28,0.0306,0
MEM-BOS,medium,2024-04-03,2,0,0,0,0.1241,831,806,40,0.0496,0
MEM-BOS,medium,2024-04-04,3,0,0,0,0.0666,1005,992,28,0.0282,0
MEM-BOS,medium,2024-04-05,4,0,0,0,0.153,949,932,46,0.0494,0
MEM-BOS,medium,2024-04-06,5,1,0,0,0.242,460,454,25,0.0551,0
MEM-BOS,medium,2024-04-07,6,1,0,0,0.343,510,496,23,0.0464,0
MEM-BOS,medium,2024-04-08,0,0,0,0,0.2214,1023,993,36,0.0363,0
MEM-BOS,medium,2024-04-09,1,0,0,0,0.044,860,835,37,0.0443,0
MEM-BOS,medium,2024-04-10,2,0,0,0,0.2856,816,790,38,0.0481,0
MEM-BOS,medium,2024-04-11,3,0,0,0,0.1298,952,938,40,0.0426,0
MEM-BOS,medium,2024-04-12,4,0,0,0,0.0,916,895,37,0.0413,0
MEM-BOS,medium,2024-04-13,5,1,0,0,0.0181,378,366,21,0.0574,0
MEM-BOS,medium,2024-04-14,6,1,0,0,0.0,427,414,17,0.0411,0
MEM-BOS,medium,2024-04-15,0,0,0,0,0.3329,809,784,46,0.0587,0
MEM-BOS,medium,2024-04-16,1,0,0,0,0.0856,761,733,25,0.0341,0
MEM-BOS,medium,2024-04-17,2,0,0,0,0.1112,782,770,35,0.0455,0
MEM-BOS,medium,2024-04-18,3,0,0,0,0.4609,876,848,118,0.1392,1
MEM-BOS,medium,2024-04-19,4,0,0,0,0.6016,715,697,91,0.1306,1
MEM-BOS,medium,2024-04-20,5,1,0,0,0.8226,405,393,48,0.1221,1
MEM-BOS,medium,2024-04-21,6,1,0,0,0.3176,470,461,35,0.0759,0
MEM-BOS,medium,2024-04-22,0,0,0,0,0.0846,874,850,33,0.0388,0
MEM-BOS,medium,2024-04-23,1,0,0,0,0.1908,896,874,32,0.0366,0
MEM-BOS,medium,2024-04-24,2,0,0,0,0.4538,858,836,34,0.0407,0
MEM-BOS,medium,2024-04-25,3,0,0,0,0.13,716,698,36,0.0516,0
MEM-BOS,medium,2024-04-26,4,0,0,0,0.0,887,875,34,0.0389,0
MEM-BOS,medium,2024-04-27,5,1,0,0,0.0808,448,439,19,0.0433,0
MEM-BOS,medium,2024-04-28,6,1,0,0,0.1365,372,362,24,0.0663,0
MEM-BOS,medium,2024-04-29,0,0,0,0,0.2274,1028,1004,42,0.0418,0
MEM-BOS,medium,2024-04-30,1,0,0,0,0.3114,904,880,40,0.0455,0
MEM-BOS,medium,2024-05-01,2,0,0,0,0.0577,809,785,38,0.0484,0
MEM-BOS,medium,2024-05-02,3,0,0,0,0.0054,908,875,40,0.0457,0
MEM-BOS,medium,2024-05-03,4,0,0,0,0.401,720,694,33,0.0476,0
MEM-BOS,medium,2024-05-04,5,1,0,0,0.177,459,453,25,0.0552,0
MEM-BOS,medium,2024-05-05,6,1,0,0,0.3704,460,451,22,0.0488,0
MEM-BOS,medium,2024-05-06,0,0,0,0,0.015,689,674,40,0.0593,0
MEM-BOS,medium,2024-05-07,1,0,0,0,0.3457,917,884,35,0.0396,0
MEM-BOS,medium,2024-05-08,2,0,0,0,0.2025,848,820,37,0.0451,0
MEM-BOS,medium,2024-05-09,3,0,0,0,0.0929,840,811,37,0.0456,0
MEM-BOS,medium,2024-05-10,4,0,0,0,0.1811,820,803,28,0.0349,0
MEM-BOS,medium,2024-05-11,5,1,0,0,0.0157,517,510,18,0.0353,0
MEM-BOS,medium,2024-05-12,6,1,0,0,0.0911,499,486,23,0.0473,0
MEM-BOS,medium,2024-05-13,0,0,0,0,0.1121,895,863,27,0.0313,0
MEM-BOS,medium,2024-05-14,1,0,0,0,0.0492,816,804,37,0.046,0
MEM-BOS,medium,2024-05-15,2,0,0,0,0.2382,706,680,40,0.0588,0
MEM-BOS,medium,2024-05-16,3,0,0,0,0.0975,815,794,39,0.0491,0
MEM-BOS,medium,2024-05-17,4,0,0,0,0.2087,889,856,42,0.0491,0
MEM-BOS,medium,2024-05-18,5,1,0,0,0.1789,472,458,29,0.0633,0
MEM-BOS,medium,2024-05-19,6,1,0,0,0.2558,514,498,28,0.0562,0
MEM-BOS,medium,2024-05-20,0,0,0,0,0.0083,741,718,29,0.0404,0
MEM-BOS,medium,2024-05-21,1,0,0,0,0.3508,651,637,25,0.0392,0
MEM-BOS,medium,2024-05-22,2,0,0,0,0.0,899,872,39,0.0447,0
MEM-BOS,medium,2024-05-23,3,0,0,0,0.2509,823,794,24,0.0302,0
MEM-BOS,medium,2024-05-24,4,0,0,0,0.2476,785,764,34,0.0445,0
MEM-BOS,medium,2024-05-25,5,1,0,0,0.148,499,485,34,0.0701,0
MEM-BOS,medium,2024-05-26,6,1,0,0,0.1747,469,454,27,0.0595,0
MEM-BOS,medium,2024-05-27,0,0,0,0,0.0567,823,809,30,0.0371,0
MEM-BOS,medium,2024-05-28,1,0,0,0,0.2547,908,891,42,0.0471,0
MEM-BOS,medium,2024-05-29,2,0,0,0,0.347,862,846,39,0.0461,0
MEM-BOS,medium,2024-05-30,3,0,0,0,0.377,741,714,30,0.042,0
MEM-BOS,medium,2024-05-31,4,0,0,0,0.0937,822,792,22,0.0278,0
MEM-BOS,medium,2024-06-01,5,1,0,0,0.2827,467,461,19,0.0412,0
MEM-BOS,medium,2024-06-02,6,1,0,0,0.1871,489,473,20,0.0423,0
MEM-BOS,medium,2024-06-03,0,0,0,0,0.041,774,754,36,0.0477,0
MEM-BOS,medium,2024-06-04,1,0,0,0,0.0029,786,768,42,0.0547,0
MEM-BOS,medium,2024-06-05,2,0,0,0,0.0269,727,708,27,0.0381,0
MEM-BOS,medium,2024-06-06,3,0,0,0,0.0856,654,637,23,0.0361,0
MEM-BOS,medium,2024-06-07,4,0,0,0,0.1814,792,768,32,0.0417,0
MEM-BOS,medium,2024-06-08,5,1,0,0,0.0,502,491,32,0.0652,0
MEM-BOS,medium,2024-06-09,6,1,0,0,0.0975,584,569,39,0.0685,0
MEM-BOS,medium,2024-06-10,0,0,0,0,0.1218,810,795,35,0.044,0
MEM-BOS,medium,2024-06-11,1,0,0,0,0.2915,780,765,31,0.0405,0
MEM-BOS,medium,2024-06-12,2,0,0,0,0.249,893,866,39,0.045,0
MEM-BOS,medium,2024-06-13,3,0,0,0,0.1091,895,864,31,0.0359,0
MEM-BOS,medium,2024-06-14,4,0,0,0,0.0578,896,868,39,0.0449,0
MEM-BOS,medium,2024-06-15,5,1,0,0,0.237,362,354,9,0.0254,0
MEM-BOS,medium,2024-06-16,6,1,0,0,0.1722,538,528,26,0.0492,0
MEM-BOS,medium,2024-06-17,0,0,0,0,0.2319,925,896,46,0.0513,0
MEM-BOS,medium,2024-06-18,1,0,0,0,0.6631,677,661,76,0.115,1
MEM-BOS,medium,2024-06-19,2,0,0,0,0.1976,788,762,29,0.0381,0
MEM-BOS,medium,2024-06-20,3,0,0,0,0.2058,817,802,37,0.0461,0
MEM-BOS,medium,2024-06-21,4,0,0,0,0.0027,882,850,36,0.0424,0
MEM-BOS,medium,2024-06-22,5,1,0,0,0.2345,379,370,18,0.0486,0
MEM-BOS,medium,2024-06-23,6,1,0,0,0.1967,468,456,23,0.0504,0
MEM-BOS,medium,2024-06-24,0,0,0,0,0.1322,822,806,42,0.0521,0
MEM-BOS,medium,2024-06-25,1,0,0,0,0.1527,763,735,37,0.0503,0
MEM-BOS,medium,2024-06-26,2,0,0,0,0.2509,977,949,48,0.0506,0
MEM-BOS,medium,2024-06-27,3,0,0,0,0.068,967,950,55,0.0579,0
MEM-BOS,medium,2024-06-28,4,0,0,0,0.1221,815,801,36,0.0449,0
MEM-BOS,medium,2024-06-29,5,1,0,0,0.1684,511,494,28,0.0567,0
MEM-BOS,medium,2024-06-30,6,1,0,0,0.1723,499,487,20,0.0411,0
MEM-BOS,medium,2024-07-01,0,0,0,0,0.2318,749,737,39,0.0529,0
MEM-BOS,medium,2024-07-02,1,0,0,0,0.2096,924,908,37,0.0407,0
MEM-BOS,medium,2024-07-03,2,0,0,0,0.1382,1015,983,50,0.0509,0
MEM-BOS,medium,2024-07-04,3,0,1,0,0.1943,230,226,13,0.0575,0
MEM-BOS,medium,2024-07-05,4,0,0,0,0.0,891,875,28,0.032,0
MEM-BOS,medium,2024-07-06,5,1,0,0,0.1443,434,424,18,0.0425,0
MEM-BOS,medium,2024-07-07,6,1,0,0,0.1287,542,525,36,0.0686,0
MEM-BOS,medium,2024-07-08,0,0,0,0,0.1269,863,850,39,0.0459,0
MEM-BOS,medium,2024-07-09,1,0,0,0,0.2708,1014,999,45,0.045,0
MEM-BOS,medium,2024-07-10,2,0,0,0,0.8517,846,821,96,0.1169,1
MEM-BOS,medium,2024-07-11,3,0,0,0,0.7326,775,747,115,0.1539,1
MEM-BOS,medium,2024-07-12,4,0,0,0,0.8491,814,794,121,0.1524,1
MEM-BOS,medium,2024-07-13,5,1,0,0,0.1705,441,428,26,0.0607,0
MEM-BOS,medium,2024-07-14,6,1,0,0,0.1711,521,512,27,0.0527,0
MEM-BOS,medium,2024-07-15,0,0,0,0,0.1437,966,943,38,0.0403,0
MEM-BOS,medium,2024-07-16,1,0,0,0,0.0294,719,694,37,0.0533,0
MEM-BOS,medium,2024-07-17,2,0,0,0,0.1753,873,849,39,0.0459,0
MEM-BOS,medium,2024-07-18,3,0,0,0,0.1647,959,930,44,0.0473,0
MEM-BOS,medium,2024-07-19,4,0,0,0,0.1813,779,766,27,0.0352,0
MEM-BOS,medium,2024-07-20,5,1,0,0,0.1119,455,439,26,0.0592,0
MEM-BOS,medium,2024-07-21,6,1,0,0,0.0939,433,422,17,0.0403,0
MEM-BOS,medium,2024-07-22,0,0,0,0,0.1225,815,787,41,0.0521,0
MEM-BOS,medium,2024-07-23,1,0,0,0,0.2808,733,714,31,0.0434,0
MEM-BOS,medium,2024-07-24,2,0,0,0,0.1504,783,763,27,0.0354,0
MEM-BOS,medium,2024-07-25,3,0,0,0,0.7124,953,925,160,0.173,1
MEM-BOS,medium,2024-07-26,4,0,0,0,0.1476,821,802,32,0.0399,0
MEM-BOS,medium,2024-07-27,5,1,0,0,0.2941,431,415,23,0.0554,0
MEM-BOS,medium,2024-07-28,6,1,0,0,0.2411,544,525,29,0.0552,0
MEM-BOS,medium,2024-07-29,0,0,0,0,0.0,940,926,39,0.0421,0
MEM-BOS,medium,2024-07-30,1,0,0,0,0.1585,833,813,36,0.0443,0
MEM-BOS,medium,2024-07-31,2,0,0,0,0.2075,814,800,36,0.045,0
MEM-BOS,medium,2024-08-01,3,0,0,0,0.2078,759,741,27,0.0364,0
MEM-BOS,medium,2024-08-02,4,0,0,0,0.1697,873,842,34,0.0404,0
MEM-BOS,medium,2024-08-03,5,1,0,0,0.0053,544,532,34,0.0639,0
MEM-BOS,medium,2024-08-04,6,1,0,0,0.1005,442,436,21,0.0482,0
MEM-BOS,medium,2024-08-05,0,0,0,0,0.2167,732,708,45,0.0636,0
MEM-BOS,medium,2024-08-06,1,0,0,0,0.1094,1073,1039,39,0.0375,0
MEM-BOS,medium,2024-08-07,2,0,0,0,0.2604,882,861,34,0.0395,0
MEM-BOS,medium,2024-08-08,3,0,0,0,0.0894,844,825,33,0.04,0
MEM-BOS,medium,2024-08-09,4,0,0,0,0.2165,896,866,36,0.0416,0
MEM-BOS,medium,2024-08-10,5,1,0,0,0.1239,489,473,28,0.0592,0
MEM-BOS,medium,2024-08-11,6,1,0,0,0.2188,460,447,27,0.0604,0
MEM-BOS,medium,2024-08-12,0,0,0,0,0.2368,869,853,33,0.0387,0
MEM-BOS,medium,2024-08-13,1,0,0,0,0.0992,737,718,25,0.0348,0
MEM-BOS,medium,2024-08-14,2,0,0,0,0.2128,747,726,30,0.0413,0
MEM-BOS,medium,2024-08-15,3,0,0,0,0.2852,968,951,48,0.0505,0
MEM-BOS,medium,2024-08-16,4,0,0,0,0.266,962,934,40,0.0428,0
MEM-BOS,medium,2024-08-17,5,1,0,0,0.1564,375,368,15,0.0408,0
MEM-BOS,medium,2024-08-18,6,1,0,0,0.2098,497,491,29,0.0591,0
MEM-BOS,medium,2024-08-19,0,0,0,0,0.0017,1007,987,40,0.0405,0
MEM-BOS,medium,2024-08-20,1,0,0,0,0.0902,781,755,31,0.0411,0
MEM-BOS,medium,2024-08-21,2,0,0,0,0.0121,750,732,32,0.0437,0
MEM-BOS,medium,2024-08-22,3,0,0,0,0.0244,739,725,37,0.051,0
MEM-BOS,medium,2024-08-23,4,0,0,0,0.2462,843,828,32,0.0386,0
MEM-BOS,medium,2024-08-24,5,1,0,0,0.2305,491,483,31,0.0642,0
MEM-BOS,medium,2024-08-25,6,1,0,0,0.3106,405,397,22,0.0554,0
MEM-BOS,medium,2024-08-26,0,0,0,0,0.0249,743,720,40,0.0556,0
MEM-BOS,medium,2024-08-27,1,0,0,0,0.0482,998,965,44,0.0456,0
MEM-BOS,medium,2024-08-28,2,0,0,0,0.1734,956,922,37,0.0401,0
MEM-BOS,medium,2024-08-29,3,0,0,0,0.1658,837,810,34,0.042,0
MEM-BOS,medium,2024-08-30,4,0,0,0,0.0,919,904,44,0.0487,0
MEM-BOS,medium,2024-08-31,5,1,0,0,0.0,474,464,25,0.0539,0
MEM-BOS,medium,2024-09-01,6,1,0,0,0.251,497,480,29,0.0604,0
MEM-BOS,medium,2024-09-02,0,0,0,0,0.4148,876,844,29,0.0344,0
MEM-BOS,medium,2024-09-03,1,0,0,0,0.112,745,726,37,0.051,0
MEM-BOS,medium,2024-09-04,2,0,0,0,0.0764,768,751,44,0.0586,0
MEM-BOS,medium,2024-09-05,3,0,0,0,0.0477,725,709,32,0.0451,0
MEM-BOS,medium,2024-09-06,4,0,0,0,0.228,796,781,33,0.0423,0
MEM-BOS,medium,2024-09-07,5,1,0,0,0.2388,481,463,21,0.0454,0
MEM-BOS,medium,2024-09-08,6,1,0,0,0.1479,478,469,17,0.0362,0
MEM-BOS,medium,2024-09-09,0,0,0,0,0.288,787,776,29,0.0374,0
MEM-BOS,medium,2024-09-10,1,0,0,0,0.4716,737,726,40,0.0551,0
MEM-BOS,medium,2024-09-11,2,0,0,0,0.2357,723,714,22,0.0308,0
MEM-BOS,medium,2024-09-12,3,0,0,0,0.1293,844,818,31,0.0379,0
MEM-BOS,medium,2024-09-13,4,0,0,0,0.0702,808,780,32,0.041,0
MEM-BOS,medium,2024-09-14,5,1,0,0,0.2693,382,369,12,0.0325,0
MEM-BOS,medium,2024-09-15,6,1,0,0,0.1837,489,482,23,0.0477,0
MEM-BOS,medium,2024-09-16,0,0,0,0,0.3359,821,806,39,0.0484,0
MEM-BOS,medium,2024-09-17,1,0,0,0,0.3689,809,794,31,0.039,0
MEM-BOS,medium,2024-09-18,2,0,0,0,0.073,942,912,35,0.0384,0
MEM-BOS,medium,2024-09-19,3,0,0,0,0.1643,923,891,41,0.046,0
MEM-BOS,medium,2024-09-20,4,0,0,0,0.1254,858,835,32,0.0383,0
MEM-BOS,medium,2024-09-21,5,1,0,0,0.7815,513,503,92,0.1829,1
MEM-BOS,medium,2024-09-22,6,1,0,0,0.7321,408,402,55,0.1368,1
MEM-BOS,medium,2024-09-23,0,0,0,0,0.0529,752,734,38,0.0518,0
MEM-BOS,medium,2024-09-24,1,0,0,0,0.0,925,903,38,0.0421,0
MEM-BOS,medium,2024-09-25,2,0,0,0,0.1684,859,831,42,0.0505,0
MEM-BOS,medium,2024-09-26,3,0,0,0,0.3888,718,697,23,0.033,0
MEM-BOS,medium,2024-09-27,4,0,0,0,0.0929,932,920,41,0.0446,0
MEM-BOS,medium,2024-09-28,5,1,0,0,0.2574,504,495,26,0.0525,0
MEM-BOS,medium,2024-09-29,6,1,0,0,0.4703,515,497,30,0.0604,0
MEM-BOS,medium,2024-09-30,0,0,0,0,0.1519,893,864,36,0.0417,0
MEM-BOS,medium,2024-10-01,1,0,0,0,0.2491,769,745,45,0.0604,0
MEM-BOS,medium,2024-10-02,2,0,0,0,0.2599,717,696,21,0.0302,0
MEM-BOS,medium,2024-10-03,3,0,0,0,0.1691,970,946,42,0.0444,0
MEM-BOS,medium,2024-10-04,4,0,0,0,0.0,745,721,29,0.0402,0
MEM-BOS,medium,2024-10-05,5,1,0,0,0.1852,454,447,24,0.0537,0
MEM-BOS,medium,2024-10-06,6,1,0,0,0.2999,533,521,23,0.0441,0
MEM-BOS,medium,2024-10-07,0,0,0,0,0.3149,777,764,38,0.0497,0
MEM-BOS,medium,2024-10-08,1,0,0,0,0.2071,853,823,38,0.0462,0
MEM-BOS,medium,2024-10-09,2,0,0,0,0.259,813,801,31,0.0387,0
MEM-BOS,medium,2024-10-10,3,0,0,0,0.2012,907,893,39,0.0437,0
MEM-BOS,medium,2024-10-11,4,0,0,0,0.2975,742,732,30,0.041,0
MEM-BOS,medium,2024-10-12,5,1,0,0,0.0816,449,438,29,0.0662,0
MEM-BOS,medium,2024-10-13,6,1,0,0,0.0,439,433,25,0.0577,0
MEM-BOS,medium,2024-10-14,0,0,0,0,0.0342,770,748,37,0.0495,0
MEM-BOS,medium,2024-10-15,1,0,0,0,0.3055,863,848,38,0.0448,0
MEM-BOS,medium,2024-10-16,2,0,0,0,0.3629,831,814,30,0.0369,0
MEM-BOS,medium,2024-10-17,3,0,0,0,0.1934,950,925,42,0.0454,0
MEM-BOS,medium,2024-10-18,4,0,0,0,0.1618,902,891,48,0.0539,0
MEM-BOS,medium,2024-10-19,5,1,0,0,0.1627,485,468,26,0.0556,0
MEM-BOS,medium,2024-10-20,6,1,0,0,0.215,511,500,36,0.072,0
MEM-BOS,medium,2024-10-21,0,0,0,0,0.1659,756,744,31,0.0417,0
MEM-BOS,medium,2024-10-22,1,0,0,0,0.0,1004,967,41,0.0424,0
MEM-BOS,medium,2024-10-23,2,0,0,0,0.1184,742,722,28,0.0388,0
MEM-BOS,medium,2024-10-24,3,0,0,0,0.069,905,876,49,0.0559,0
MEM-BOS,medium,2024-10-25,4,0,0,0,0.5821,857,830,98,0.1181,1
MEM-BOS,medium,2024-10-26,5,1,0,0,0.8789,630,615,141,0.2293,1
MEM-BOS,medium,2024-10-27,6,1,0,0,0.5023,387,377,51,0.1353,1
MEM-BOS,medium,2024-10-28,0,0,0,0,0.1115,901,868,36,0.0415,0
MEM-BOS,medium,2024-10-29,1,0,0,0,0.0,841,818,37,0.0452,0
MEM-BOS,medium,2024-10-30,2,0,0,0,0.0452,918,904,42,0.0465,0
MEM-BOS,medium,2024-10-31,3,0,0,0,0.2708,846,822,38,0.0462,0
MEM-BOS,medium,2024-11-01,4,0,0,0,0.0545,844,832,35,0.0421,0
MEM-BOS,medium,2024-11-02,5,1,0,0,0.0949,447,441,20,0.0454,0
MEM-BOS,medium,2024-11-03,6,1,0,0,0.2399,436,428,19,0.0444,0
MEM-BOS,medium,2024-11-04,0,0,0,0,0.0224,760,733,34,0.0464,0
MEM-BOS,medium,2024-11-05,1,0,0,0,0.0054,814,789,36,0.0456,0
MEM-BOS,medium,2024-11-06,2,0,0,0,0.1951,823,804,44,0.0547,0
MEM-BOS,medium,2024-11-07,3,0,0,0,0.376,867,840,28,0.0333,0
MEM-BOS,medium,2024-11-08,4,0,0,0,0.2501,796,786,33,0.042,0
MEM-BOS,medium,2024-11-09,5,1,0,0,0.1686,510,503,25,0.0497,0
MEM-BOS,medium,2024-11-10,6,1,0,0,0.113,395,389,23,0.0591,0
MEM-BOS,medium,2024-11-11,0,0,1,0,0.01,193,190,6,0.0316,0
MEM-BOS,medium,2024-11-12,1,0,0,0,0.124,926,898,47,0.0523,0
MEM-BOS,medium,2024-11-13,2,0,0,0,0.2385,794,775,29,0.0374,0
MEM-BOS,medium,2024-11-14,3,0,0,0,0.426,795,773,31,0.0401,0
MEM-BOS,medium,2024-11-15,4,0,0,0,0.176,722,701,36,0.0514,0
MEM-BOS,medium,2024-11-16,5,1,0,0,0.3757,562,548,33,0.0602,0
MEM-BOS,medium,2024-11-17,6,1,0,0,0.1949,431,420,17,0.0405,0
MEM-BOS,medium,2024-11-18,0,0,0,0,0.1521,755,734,24,0.0327,0
MEM-BOS,medium,2024-11-19,1,0,0,0,0.4151,831,818,28,0.0342,0
MEM-BOS,medium,2024-11-20,2,0,0,1,0.0758,1342,1323,103,0.0779,0
MEM-BOS,medium,2024-11-21,3,0,0,1,0.2679,1620,1575,113,0.0717,0
MEM-BOS,medium,2024-11-22,4,0,0,1,0.3301,1363,1316,92,0.0699,0
MEM-BOS,medium,2024-11-23,5,1,0,1,0.014,809,793,83,0.1047,0
MEM-BOS,medium,2024-11-24,6,1,0,1,0.19,699,685,57,0.0832,0
MEM-BOS,medium,2024-11-25,0,0,0,1,0.2911,1463,1417,97,0.0685,0
MEM-BOS,medium,2024-11-26,1,0,0,1,0.4329,1305,1262,91,0.0721,0
MEM-BOS,medium,2024-11-27,2,0,0,1,0.0,1418,1394,100,0.0717,0
MEM-BOS,medium,2024-11-28,3,0,0,1,0.2089,1500,1478,121,0.0819,0
MEM-BOS,medium,2024-11-29,4,0,0,1,0.0271,1301,1283,91,0.0709,0
MEM-BOS,medium,2024-11-30,5,1,0,1,0.0895,822,791,89,0.1125,0
MEM-BOS,medium,2024-12-01,6,1,0,1,0.2238,771,755,73,0.0967,0
MEM-BOS,medium,2024-12-02,0,0,0,1,0.0773,1386,1348,106,0.0786,0
MEM-BOS,medium,2024-12-03,1,0,0,1,0.0433,1227,1210,95,0.0785,0
MEM-BOS,medium,2024-12-04,2,0,0,1,0.181,1501,1469,117,0.0796,0
MEM-BOS,medium,2024-12-05,3,0,0,1,0.0485,1194,1151,96,0.0834,0
MEM-BOS,medium,2024-12-06,4,0,0,1,0.1263,1242,1218,73,0.0599,0
MEM-BOS,medium,2024-12-07,5,1,0,1,0.1869,838,816,87,0.1066,0
MEM-BOS,medium,2024-12-08,6,1,0,1,0.0361,732,715,74,0.1035,0
MEM-BOS,medium,2024-12-09,0,0,0,1,0.1193,1458,1416,103,0.0727,0
MEM-BOS,medium,2024-12-10,1,0,0,1,0.0,1460,1413,94,0.0665,0
MEM-BOS,medium,2024-12-11,2,0,0,1,0.2313,1304,1288,105,0.0815,0
MEM-BOS,medium,2024-12-12,3,0,0,1,0.0,1501,1450,97,0.0669,0
MEM-BOS,medium,2024-12-13,4,0,0,1,0.9624,1089,1063,273,0.2568,1
MEM-BOS,medium,2024-12-14,5,1,0,1,0.6719,673,653,216,0.3308,1
MEM-BOS,medium,2024-12-15,6,1,0,1,0.9482,842,820,246,0.3,1
MEM-BOS,medium,2024-12-16,0,0,0,1,0.0234,1471,1450,107,0.0738,0
MEM-BOS,medium,2024-12-17,1,0,0,1,0.225,1468,1432,118,0.0824,0
MEM-BOS,medium,2024-12-18,2,0,0,1,0.077,1392,1346,90,0.0669,0
MEM-BOS,medium,2024-12-19,3,0,0,1,0.2608,1332,1310,102,0.0779,0
MEM-BOS,medium,2024-12-20,4,0,0,1,0.0,1408,1363,114,0.0836,0
MEM-BOS,medium,2024-12-21,5,1,0,1,0.2013,720,698,66,0.0946,0
MEM-BOS,medium,2024-12-22,6,1,0,1,0.0856,605,585,57,0.0974,0
MEM-BOS,medium,2024-12-23,0,0,0,1,0.0836,1214,1173,87,0.0742,0
MEM-BOS,medium,2024-12-24,1,0,0,1,0.0789,1340,1316,88,0.0669,0
MEM-BOS,medium,2024-12-25,2,0,1,1,0.2598,387,378,20,0.0529,0
MEM-BOS,medium,2024-12-26,3,0,0,1,0.1302,1687,1655,119,0.0719,0
MEM-BOS,medium,2024-12-27,4,0,0,0,0.0826,884,864,35,0.0405,0
MEM-BOS,medium,2024-12-28,5,1,0,0,0.252,466,459,20,0.0436,0
MEM-BOS,medium,2024-12-29,6,1,0,0,0.1915,482,473,26,0.055,0
MEM-BOS,medium,2024-12-30,0,0,0,0,0.148,799,781,28,0.0359,0
MEM-BOS,medium,2024-12-31,1,0,0,0,0.1261,791,781,41,0.0525,0
MEM-BOS,medium,2025-01-01,2,0,1,0,0.031,252,244,13,0.0533,0
MEM-BOS,medium,2025-01-02,3,0,0,0,0.0452,868,836,40,0.0478,0
MEM-BOS,medium,2025-01-03,4,0,0,0,0.278,765,752,28,0.0372,0
MEM-BOS,medium,2025-01-04,5,1,0,0,0.0,423,408,20,0.049,0
MEM-BOS,medium,2025-01-05,6,1,0,0,0.2526,484,467,27,0.0578,0
MEM-BOS,medium,2025-01-06,0,0,0,0,0.2883,858,845,35,0.0414,0
MEM-BOS,medium,2025-01-07,1,0,0,0,0.2295,828,806,32,0.0397,0
MEM-BOS,medium,2025-01-08,2,0,0,0,0.081,893,864,44,0.0509,0
MEM-BOS,medium,2025-01-09,3,0,0,0,0.2351,846,819,33,0.0403,0
MEM-BOS,medium,2025-01-10,4,0,0,0,0.4129,993,961,39,0.0406,0
MEM-BOS,medium,2025-01-11,5,1,0,0,0.3123,499,488,26,0.0533,0
MEM-BOS,medium,2025-01-12,6,1,0,0,0.085,494,482,21,0.0436,0
MEM-BOS,medium,2025-01-13,0,0,0,0,0.218,856,835,37,0.0443,0
MEM-BOS,medium,2025-01-14,1,0,0,0,0.048,974,960,52,0.0542,0
MEM-BOS,medium,2025-01-15,2,0,0,0,0.206,883,857,32,0.0373,0
MEM-BOS,medium,2025-01-16,3,0,0,0,0.2353,891,877,32,0.0365,0
MEM-BOS,medium,2025-01-17,4,0,0,0,0.3269,945,913,44,0.0482,0
MEM-BOS,medium,2025-01-18,5,1,0,0,0.1379,502,494,33,0.0668,0
MEM-BOS,medium,2025-01-19,6,1,0,0,0.0,430,416,19,0.0457,0
MEM-BOS,medium,2025-01-20,0,0,0,0,0.6979,763,740,125,0.1689,1
MEM-BOS,medium,2025-01-21,1,0,0,0,0.7794,965,945,109,0.1153,1
MEM-BOS,medium,2025-01-22,2,0,0,0,0.5776,711,695,99,0.1424,1
MEM-BOS,medium,2025-01-23,3,0,0,0,0.28,972,943,31,0.0329,0
MEM-BOS,medium,2025-01-24,4,0,0,0,0.0852,904,891,34,0.0382,0
MEM-BOS,medium,2025-01-25,5,1,0,0,0.3136,455,440,24,0.0545,0
MEM-BOS,medium,2025-01-26,6,1,0,0,0.2338,524,508,26,0.0512,0
MEM-BOS,medium,2025-01-27,0,0,0,0,0.4359,832,818,32,0.0391,0
MEM-BOS,medium,2025-01-28,1,0,0,0,0.2648,817,795,35,0.044,0
MEM-BOS,medium,2025-01-29,2,0,0,0,0.1635,868,840,40,0.0476,0
MEM-BOS,medium,2025-01-30,3,0,0,0,0.1419,891,873,34,0.0389,0
MEM-BOS,medium,2025-01-31,4,0,0,0,0.141,829,808,45,0.0557,0
MEM-BOS,medium,2025-02-01,5,1,0,0,0.2782,474,464,25,0.0539,0
